,ast,blk,conf_abbr,drb,fg,fg2,fg2a,fg3,fg3a,fga,ft,fta,g,mp,orb,pf,player,pts,school_name,stl,tov,trb,year_max,year_min
634,10,0,WAC,3,5,4,12,1,3,15,8,10,12,76,1,9,Nathan Townsen Jr.,19,Chicago State,4,12,4,2018,2018
635,17,0,WAC,8,7,7,19,0,1,20,5,12,28,123,8,14,David Trimble,19,Seattle,4,10,16,2014,2013
636,11,1,Total,15,5,0,5,5,16,21,4,7,42,147,0,12,Tyler Underwood,19,Total,6,8,15,2020,2017
637,1,1,Big Ten,5,6,3,7,3,5,12,4,7,26,45,3,5,Travis Valmon,19,Maryland,2,6,8,2020,2017
638,0,2,Total,8,7,5,13,2,6,19,3,4,29,71,3,9,Blake Vedder,19,Total,1,3,11,2015,2011
639,4,0,OVC,5,5,4,6,1,5,11,8,14,20,70,2,5,Cody Waddey,19,Tennessee State,5,7,7,2007,2007
640,12,0,OVC,4,7,2,4,5,13,17,0,1,27,84,1,8,Zac Walker,19,Tennessee Tech,6,8,5,2009,2007
641,7,0,SWAC,4,6,5,19,1,12,31,6,12,18,104,10,18,Shawn Willett,19,Alcorn State,4,10,14,2016,2016
642,0,1,Southern,3,5,3,3,2,3,6,7,7,11,25,1,0,Aaron Williams,19,Western Carolina,0,3,4,2016,2015
643,5,1,A-10,5,6,3,8,3,10,18,4,8,6,78,5,11,James Williams,19,St. Bonaventure,3,6,10,2007,2007
644,5,5,OVC,11,8,8,23,0,0,23,3,9,12,111,8,23,Zack Winston,19,Jacksonville State,4,7,19,2008,2008
645,1,4,SEC,16,8,8,13,0,0,13,3,5,23,97,11,19,Tai Wynyard,19,Kentucky,4,5,27,2018,2017
646,1,2,Southland,6,6,6,15,0,0,15,6,8,23,65,9,7,Dustin Adams,18,Northwestern State,0,3,15,2014,2013
647,2,1,Big East,5,8,8,14,0,0,14,2,4,29,53,6,6,Tim Andree,18,Notre Dame,2,3,11,2010,2007
648,5,0,Big East,5,7,5,8,2,15,23,2,2,16,87,1,14,Bryan Antoine,18,Villanova,3,2,6,2020,2020
649,9,0,Big Sky,3,5,4,13,1,7,20,7,8,18,114,1,16,Dato Aphkhazava,18,Southern Utah,4,10,4,2019,2019
650,2,0,Southern,7,5,2,5,3,12,17,5,6,31,71,3,9,J.R. Archer,18,Appalachian State,0,5,10,2011,2008
651,2,0,MEAC,5,5,0,4,5,14,18,3,4,16,84,4,8,Derrick Banks,18,Morgan State,2,9,9,2012,2011
652,5,2,SWAC,18,7,7,19,0,2,21,4,6,22,182,10,26,Omar Beauperthuy,18,Alcorn State,0,11,28,2015,2015
653,5,0,Big 12,7,6,3,6,3,12,18,3,8,35,63,1,10,Brennan Bechard,18,Kansas,0,0,8,2009,2007
654,2,1,WAC,6,8,7,17,1,4,21,1,4,17,57,3,4,Travis Blackstock,18,Idaho,1,1,9,2010,2009
655,1,4,MAAC,11,9,9,20,0,0,20,0,3,22,100,12,16,Tyrel Bladen,18,Rider,0,9,23,2020,2020
656,1,0,MVC,3,7,7,9,0,0,9,4,6,14,48,4,9,Ryan Bradley,18,Wichita State,0,4,7,2007,2007
657,0,0,WCC,3,6,0,2,6,15,17,0,0,14,37,1,1,Richard Branning,18,Pepperdine,0,2,4,2012,2009
658,7,0,Big Ten,7,6,3,9,3,10,19,3,6,39,67,3,3,Tanner Bronson,18,Wisconsin,7,5,10,2008,2007
659,12,0,MAC,11,7,5,14,2,11,25,2,3,13,114,1,15,Michael Brown,18,Ohio,9,10,12,2020,2020
660,1,1,NEC,8,9,9,21,0,0,21,0,4,15,96,9,22,Kirk Bunn,18,Mount St. Mary's,4,10,17,2007,2007
661,16,0,A-10,15,4,3,23,1,7,30,9,17,60,173,5,15,Torey Burston,18,Virginia Commonwealth,8,6,20,2017,2014
662,1,2,Big East,13,8,7,12,1,1,13,1,4,26,65,5,21,Matt Cajuste,18,Seton Hall,2,4,18,2010,2009
663,2,1,AAC,5,6,6,12,0,8,20,6,9,18,89,6,13,Jamir Chaplin,18,South Florida,2,3,11,2020,2020
664,1,1,MEAC,5,7,7,19,0,1,20,4,8,12,95,6,9,Novian Cherry,18,Savannah State,2,10,11,2016,2016
665,4,0,A-10,3,5,2,4,3,13,17,5,6,33,56,0,4,Kyle Church,18,Charlotte,0,6,3,2010,2007
666,13,0,Total,13,7,5,17,2,13,30,2,4,39,136,8,15,Bill Clark,18,Loyola (IL),3,12,21,2014,2012
667,2,1,OVC,4,6,5,8,1,2,10,5,6,9,32,2,2,Ben Congiusta,18,Tennessee-Martin,2,4,6,2009,2009
668,21,0,Patriot,16,7,6,17,1,13,30,3,4,55,232,3,32,Ted Connolly,18,Navy,14,17,19,2012,2009
669,6,0,ACC,7,7,5,10,2,9,19,2,4,35,58,0,8,Patrick Crouch,18,North Carolina,1,12,7,2012,2011
670,1,1,Big 12,3,7,4,5,3,10,15,1,2,28,94,1,3,Mark Currie,18,Iowa State,1,2,4,2008,2007
671,6,2,Southern,26,8,8,24,0,0,24,2,6,26,151,11,13,Chris Daniels,18,Georgia Southern,4,16,37,2013,2013
672,4,0,CAA,3,5,0,1,5,10,11,3,5,11,38,0,5,Kevin Doi,18,Drexel,1,5,3,2019,2018
673,1,2,Ivy,13,6,4,8,2,6,14,4,4,14,58,5,8,Balsa Dragovic,18,Harvard,0,5,18,2019,2016
674,7,0,Big Ten,14,5,5,9,0,7,16,8,10,23,112,4,11,DeMarcus Ducre,18,Michigan State,2,12,18,2007,2007
675,0,2,Patriot,8,7,7,9,0,0,9,4,16,38,115,6,21,Josh Forney,18,Loyola (MD),5,10,14,2016,2014
676,2,4,MVC,13,6,6,13,0,0,13,6,7,27,163,8,34,Jamaal Foster,18,Southern Illinois,2,7,21,2007,2007
677,1,1,Summit,3,5,5,12,0,6,18,8,11,11,86,1,2,Trevor Franklin,18,Missouri-Kansas City,0,4,4,2013,2013
678,0,4,Summit,11,6,6,14,0,0,14,6,14,15,82,4,19,Giovanni Fraser,18,IUPUI,0,6,15,2017,2017
679,0,1,Big Sky,11,6,4,5,2,4,9,4,5,11,51,4,7,Josh Fuller,18,Weber State,1,4,15,2014,2014
680,9,0,Patriot,4,7,4,6,3,9,15,1,2,32,70,1,3,Cory Goodman,18,Lehigh,2,5,5,2013,2011
681,0,0,Big Sky,5,6,0,0,6,13,13,0,0,8,20,0,3,Roy Grigsby,18,Northern Colorado,0,0,5,2020,2020
682,6,0,GWC,3,7,6,9,1,5,14,3,6,8,64,4,5,"Dwayne ""DJ"" Gutridge",18,Texas-Rio Grande Valley,2,6,7,2011,2011
683,2,0,OVC,3,6,3,10,3,14,24,3,4,16,74,0,8,James Harris,18,Austin Peay,5,6,3,2009,2009
684,3,2,CUSA,10,9,9,14,0,0,14,0,0,14,81,1,11,Herb Harrison,18,Alabama-Birmingham,2,7,11,2012,2012
685,9,0,WCC,25,7,7,11,0,6,17,4,11,29,226,11,23,Kevin Hempy,18,Pepperdine,4,3,36,2018,2017
686,5,0,OVC,5,6,3,11,3,8,19,3,6,9,83,5,4,Charles Henderson Jr,18,Tennessee-Martin,2,4,10,2019,2019
687,5,0,ACC,5,6,4,11,2,12,23,4,4,27,58,0,8,Jay Henderson,18,Louisville,5,2,5,2017,2016
688,5,0,Total,7,7,4,8,3,15,23,1,4,24,68,1,8,Elijah Holifield,18,Total,4,3,8,2019,2016
689,0,1,SWAC,10,5,4,12,1,4,16,7,9,15,65,6,5,Gregory Holloway,18,Mississippi Valley State,0,4,16,2019,2019
690,5,0,Southern,5,6,5,8,1,5,13,5,6,10,35,4,5,Andrew Houts,18,Chattanooga,2,5,9,2014,2014
691,3,4,SWAC,6,7,7,10,0,0,10,4,13,12,36,3,9,Tony Jacob,18,Alabama State,1,8,9,2015,2014
692,3,3,Southland,13,5,5,13,0,0,13,8,12,26,187,11,49,Jamaal James,18,Southeastern Louisiana,2,10,24,2013,2013
693,9,0,Big Sky,9,6,4,4,2,7,11,4,9,26,109,3,12,Xzaivier James,18,Northern Colorado,4,9,12,2014,2011
694,6,0,AEC,1,6,1,4,5,15,19,1,2,14,98,1,9,Garrett Jones,18,New Hampshire,1,6,2,2013,2012
695,5,2,MVC,10,6,3,8,3,8,16,3,4,23,83,2,4,Samm Jones,18,Drake,3,2,12,2020,2018
696,1,1,Southland,4,5,3,6,2,5,11,6,14,10,33,5,7,Tyquon Jordan,18,Houston Baptist,1,4,9,2018,2017
697,6,0,NEC,5,8,7,10,1,7,17,1,2,31,69,1,3,Kurt Joseph,18,Long Island University,3,13,6,2012,2010
698,4,0,Ind,8,6,3,7,3,4,11,3,6,13,92,2,7,Cody Kale,18,Cal State Bakersfield,1,4,10,2011,2011
699,8,1,Big East,13,6,2,7,4,12,19,2,4,29,167,5,20,Ryan Kardok,18,South Florida,6,7,18,2010,2009
700,5,1,Summit,4,7,6,10,1,5,15,3,6,23,72,2,4,John Kast,18,Oakland,0,13,6,2010,2008
701,11,1,Total,8,8,6,15,2,14,29,0,2,15,149,3,11,Martavis Kee,18,Total,9,11,11,2011,2008
702,1,1,NEC,14,5,1,4,4,14,18,4,4,28,76,2,7,Michael Klebon,18,Saint Francis (PA),1,4,16,2019,2016
703,1,0,SEC,14,8,8,18,0,1,19,2,7,11,86,8,15,Ousmane Konate,18,South Carolina,1,11,22,2007,2007
704,4,7,Big Sky,12,8,8,13,0,0,13,2,7,21,126,7,19,Kelby Kramer,18,Montana,2,7,19,2019,2019
705,9,2,A-10,18,7,7,18,0,3,21,4,4,19,134,9,24,David Kristensen,18,Davidson,3,9,27,2020,2020
706,1,4,MAC,5,7,6,12,1,5,17,3,4,6,50,4,3,Justin Lee,18,Northern Illinois,0,3,9,2020,2020
707,0,1,Big Sky,10,8,8,20,0,0,20,2,4,12,78,9,15,Dani Lopez,18,Sacramento State,1,10,19,2010,2010
708,19,2,Big East,23,7,7,23,0,6,29,4,9,21,178,3,25,Oscar Lopez,18,DePaul,2,22,26,2020,2020
709,12,5,A-Sun,18,5,5,20,0,8,28,8,10,21,142,11,19,Charlie Lytle,18,Florida Gulf Coast,2,15,29,2011,2011
710,13,2,Patriot,11,8,7,11,1,1,12,1,4,18,212,12,37,Nick Macarchuk,18,American,8,10,23,2018,2018
711,0,0,A-Sun,7,6,0,3,6,12,15,0,0,10,49,1,4,Caleb Matthews,18,NJIT,0,5,8,2020,2020
712,5,1,OVC,11,7,6,17,1,4,21,3,9,23,107,1,8,Acoydan McCarthy,18,Austin Peay,2,6,12,2018,2018
713,4,1,SEC,10,5,4,7,1,4,11,7,12,33,117,1,7,Kyle McClanahan,18,Florida,4,7,11,2011,2009
714,19,0,Total,7,5,3,12,2,6,18,6,8,46,193,2,24,Blake McDonald,18,Texas A&M,3,12,9,2014,2011
715,2,2,SEC,16,7,7,16,0,0,16,4,11,4,77,5,7,Montrell McDonald,18,Arkansas,2,8,21,2009,2009
716,15,0,Big West,13,6,6,17,0,2,19,6,10,16,118,1,17,Jamel McGuire,18,Cal State Fullerton,5,17,14,2010,2010
717,2,0,SEC,6,5,5,17,0,3,20,8,9,7,59,5,3,Mario McKinney Jr.,18,Missouri,0,4,11,2020,2020
718,1,1,AEC,8,8,8,28,0,8,36,2,2,6,129,4,15,Ian Milne,18,Binghamton,3,6,12,2007,2007
719,4,0,Patriot,12,8,8,15,0,3,18,2,5,17,112,7,12,Ryan Moffatt,18,Colgate,3,6,19,2020,2020
720,2,0,Sun Belt,2,6,0,0,6,15,15,0,0,8,31,0,1,Evan Moorman,18,Little Rock,1,0,2,2017,2016
721,0,2,WAC,11,6,6,11,0,1,12,6,17,13,95,3,13,Ronnie Morgan,18,Louisiana Tech,1,8,14,2007,2007
722,0,7,Total,9,6,6,22,0,0,22,6,12,34,119,11,20,Bawa Muniru,18,Total,2,5,20,2012,2010
723,3,0,SWAC,2,5,5,17,0,1,18,8,16,17,55,6,16,Cameron Nettles,18,Mississippi Valley State,3,8,8,2009,2009
724,9,0,Patriot,10,6,4,8,2,5,13,4,10,29,126,2,12,Jake Newman,18,Lafayette,0,7,12,2015,2014
725,4,0,Big West,5,6,4,11,2,5,16,4,8,11,67,1,10,Kameron Ng,18,Hawaii,0,10,6,2020,2020
726,4,0,Ivy,10,6,6,12,0,3,15,6,8,15,63,6,12,Leo Nolan,18,Columbia,2,3,16,2007,2007
727,2,0,Total,7,6,6,8,0,1,9,6,11,30,60,1,3,Alex Olsen,18,Creighton,2,1,8,2014,2013
728,5,0,NEC,3,4,1,6,3,8,14,7,8,6,35,3,6,Craig Owens Jr.,18,Long Island University,3,3,6,2019,2019
729,9,0,Southern,16,6,4,13,2,5,18,4,7,29,149,7,13,Matt Panaggio,18,Mercer,4,13,23,2015,2015
730,3,0,Pac-12,7,8,6,10,2,6,16,0,1,19,129,3,3,Kyle Perkins,18,Utah,4,6,10,2012,2012
731,9,1,A-10,8,7,3,8,4,13,21,0,3,20,96,2,15,Frankie Policelli,18,Dayton,2,5,10,2019,2019
732,2,1,Horizon,20,5,5,12,0,0,12,8,14,46,145,4,26,Alex Prahl,18,Milwaukee,0,6,24,2018,2015
733,8,3,Big East,14,7,7,20,0,9,29,4,8,18,100,6,16,Dee Proby,18,West Virginia,5,7,20,2009,2009
734,0,6,AAC,11,6,4,10,2,8,18,4,7,7,56,4,7,Rico Quinton,18,East Carolina,4,5,15,2019,2019
735,2,2,Patriot,11,7,5,23,2,10,33,2,8,22,115,5,14,Damion Rashford,18,Loyola (MD),2,8,16,2014,2014
736,0,0,Southern,1,6,2,8,4,8,16,2,2,8,30,0,8,Myles Rasnick,18,East Tennessee State,0,1,1,2019,2019
737,12,0,Patriot,15,8,6,13,2,3,16,0,2,17,174,1,22,Joey Reilly,18,Holy Cross,3,15,16,2020,2020
738,7,0,AEC,4,4,1,8,3,18,26,7,11,46,172,2,14,Chris Rice,18,Binghamton,0,13,6,2014,2012
739,1,0,ACC,1,6,1,4,5,14,18,1,2,25,46,1,6,Mike Robinson,18,Miami (FL),1,1,2,2018,2016
740,0,0,Horizon,5,6,3,8,3,11,19,3,4,11,80,6,14,Rob Robinson,18,Illinois-Chicago,2,6,11,2012,2012
741,0,1,Summit,6,6,5,14,1,5,19,5,8,13,39,0,1,"Linwood Ross,",18,IUPUI,0,1,6,2014,2014
742,5,0,Ivy,3,7,5,7,2,12,19,2,2,9,54,2,3,Landon Russell,18,Yale,0,2,5,2017,2015
743,6,5,Big 12,13,6,4,12,2,7,19,4,6,36,143,5,20,Cole Salomon,18,Nebraska,1,10,18,2009,2008
744,1,2,Big South,12,5,5,15,0,0,15,8,16,23,141,8,13,Alfonso Scandrett,18,Radford,6,4,20,2007,2007
745,7,0,NEC,21,4,2,8,2,15,23,8,11,22,138,4,14,Kevin Schafer,18,Monmouth,1,12,25,2010,2008
746,0,0,Summit,5,6,2,2,4,10,12,2,2,13,38,1,2,Jake Showalter,18,North Dakota State,0,2,6,2015,2015
747,6,0,Total,7,7,3,7,4,19,26,0,0,11,167,2,14,Evan Smith,18,Southern California,4,13,9,2012,2010
748,2,0,SWAC,9,5,3,4,2,13,17,6,9,16,49,1,6,Kenneth Smith,18,Jackson State,4,3,10,2013,2013
749,1,0,Big East,5,6,0,0,6,21,21,0,0,24,55,0,4,Dalton Soffer,18,Seton Hall,2,1,5,2017,2016
750,7,0,MWC,4,6,5,9,1,9,18,5,8,23,65,0,7,Michael Sohikish,18,San Diego State,4,3,4,2019,2018
751,2,1,Horizon,22,6,6,18,0,0,18,6,13,33,139,13,21,Babatunde Sowunmi,18,Oakland,4,9,35,2020,2019
752,1,0,Mid-Cont,9,5,5,13,0,0,13,8,10,12,49,4,18,Sylvester Spicer,18,Oral Roberts,1,6,13,2007,2007
753,2,0,ACC,3,6,0,0,6,15,15,0,0,19,44,0,3,Anthony Starzynski,18,Pittsburgh,2,2,3,2020,2018
754,1,1,SWAC,16,8,8,21,0,0,21,2,3,16,116,7,24,Mike Stone,18,Alabama State,1,12,23,2020,2020
755,12,0,MVC,10,6,2,4,4,14,18,2,2,53,130,0,9,Taylor Stormberg,18,Creighton,4,7,10,2013,2011
756,6,1,MVC,2,6,2,4,4,13,17,2,4,20,69,0,4,Devan Straub,18,Evansville,2,1,2,2020,2019
757,3,3,AEC,21,6,1,12,5,14,26,1,2,27,214,7,25,Brendan Sullivan,18,Boston University,4,8,28,2010,2009
758,0,3,Ivy,5,6,6,11,0,0,11,6,7,12,49,7,11,Peter Swiatek,18,Harvard,0,3,12,2009,2009
759,1,2,MEAC,6,9,9,16,0,1,17,0,0,22,85,5,12,Bakari Taylor,18,Hampton,2,2,11,2012,2010
760,0,3,MAC,5,8,8,10,0,0,10,2,2,9,60,2,8,Zac Taylor,18,Toledo,1,7,7,2009,2009
761,2,0,WAC,9,9,9,20,0,0,20,0,3,17,58,6,8,Londale Theus,18,New Mexico State,1,6,15,2008,2007
762,3,1,A-Sun,4,7,5,12,2,8,20,2,2,6,48,1,7,Chad Thompson,18,Campbell,1,3,5,2009,2009
763,1,0,A-10,4,6,3,4,3,13,17,3,6,13,42,1,2,Jean Yves Toupane,18,St. Bonaventure,2,1,5,2014,2013
764,2,5,Big Sky,16,9,9,13,0,2,15,0,5,18,92,8,10,Dave Vanerjagt,18,Montana,3,6,24,2008,2007
765,4,1,WAC,16,6,5,16,1,2,18,5,7,27,99,4,13,Alex Veit,18,Hawaii,0,8,20,2008,2007
766,0,11,Pac-10,22,8,8,19,0,0,19,2,12,24,158,7,23,Kirk Walters,18,Arizona,3,7,29,2008,2007
767,0,4,MEAC,5,7,7,17,0,0,17,4,8,10,93,11,19,Joshu'a Warren,18,Maryland-Eastern Shore,4,12,16,2016,2016
768,1,0,MAC,4,6,2,7,4,14,21,2,3,14,43,0,3,Stacey Waters,18,Ohio,0,4,4,2009,2009
769,15,0,Horizon,7,5,2,9,3,17,26,5,9,26,157,1,5,Marcus White,18,Illinois-Chicago,7,5,8,2015,2014
770,6,0,Big 12,3,7,3,7,4,13,20,0,0,5,45,3,4,Shaun Williams,18,Kansas State,2,8,6,2020,2020
771,0,3,Southern,16,6,6,23,0,0,23,6,13,14,93,14,17,Tommy Williams,18,East Tennessee State,2,7,30,2015,2015
772,2,0,WAC,15,7,5,9,2,5,14,2,7,30,89,5,16,Jerelle Wilson,18,San Jose State,3,6,20,2010,2007
773,6,0,CUSA,8,6,5,10,1,4,14,5,6,14,81,3,2,Larry Wise,18,North Texas,3,7,11,2020,2020
774,2,0,ACC,12,8,8,17,0,1,18,2,6,36,34,6,3,Surry Wood,18,North Carolina,1,4,18,2008,2007
775,15,3,Patriot,13,7,7,17,0,11,28,4,4,13,162,1,16,Lincoln Yeutter,18,Holy Cross,5,15,14,2020,2019
776,4,0,OVC,8,7,4,12,3,12,24,0,1,20,68,2,4,Mohamed Abuarisha,17,Jacksonville State,1,9,10,2018,2017
777,1,2,Southland,21,7,7,16,0,0,16,3,9,17,120,8,21,Deji Adekunle,17,Northwestern State,1,11,29,2015,2015
778,1,2,SWAC,15,7,7,11,0,0,11,3,10,29,133,5,35,Marvin Adu,17,Prairie View,5,8,20,2012,2011
779,0,2,MVC,17,5,5,10,0,0,10,7,11,12,70,6,19,Christopher Agbo,17,Indiana State,1,8,23,2020,2020
780,2,0,Big South,5,4,2,2,2,9,11,7,10,30,49,2,4,Tyler Akers,17,Longwood,0,4,7,2015,2014
781,0,0,NEC,2,5,1,5,4,9,14,3,4,8,30,0,3,Marlon Alcindor,17,St. Francis (NY),0,1,2,2016,2016
782,7,1,Big 12,5,7,7,13,0,0,13,3,6,21,47,2,9,Tyrone Appleton,17,Kansas,1,9,7,2009,2009
783,1,2,A-Sun,14,8,8,24,0,1,25,1,5,30,121,15,14,Larry Awosanya,17,Campbell,2,8,29,2011,2010
784,3,3,WCC,14,7,7,20,0,5,25,3,8,22,91,8,9,Khalil Bedart-Ghani,17,San Diego,7,8,22,2016,2015
785,5,0,A-10,4,6,3,12,3,11,23,2,6,19,92,0,7,David Boykin,17,Fordham,2,7,4,2007,2007
786,9,0,MEAC,5,6,2,5,4,15,20,1,3,13,64,1,11,Demetrius Branch,17,Morgan State,2,8,6,2007,2007
787,1,0,CUSA,1,7,6,11,1,2,13,2,7,5,28,0,1,Kevin Branch,17,Southern Mississippi,4,3,1,2008,2008
788,1,0,Big Sky,2,5,1,5,4,8,13,3,4,15,33,3,3,Freddy Brown III,17,Montana,0,2,5,2019,2019
789,4,1,NEC,10,6,6,15,0,2,17,5,8,11,86,4,4,Ronald Brown,17,Fairleigh Dickinson,5,14,14,2008,2008
790,0,3,SWAC,6,6,6,9,0,0,9,5,11,13,53,3,9,Tremere Brown,17,Alabama A&M,0,6,9,2020,2020
791,7,1,A-Sun,17,7,5,21,2,9,30,1,3,19,120,4,12,Josh Burnett,17,Kennesaw State,6,10,21,2017,2016
792,2,0,SEC,0,7,6,10,1,7,17,2,5,20,59,5,3,Greg Cage,17,Alabama,1,5,5,2010,2007
793,5,2,ACC,31,8,7,18,1,4,22,0,3,47,240,13,28,John Cain Carney,17,Boston College,6,8,44,2015,2012
794,2,0,Big 12,11,6,4,12,2,9,21,3,4,9,61,5,9,Kyle Cannon,17,Oklahoma,1,2,16,2009,2009
795,4,0,Big South,0,6,4,7,2,7,14,3,5,9,70,0,11,JC Cavin,17,Charleston Southern,2,3,0,2018,2018
796,2,1,WCC,2,6,2,7,4,10,17,1,5,18,55,4,5,Kelsey Chine,17,Loyola Marymount,2,3,6,2012,2010
797,2,0,Southland,5,6,4,8,2,5,13,3,3,12,51,0,6,Robert Chougkaz,17,Northwestern State,0,6,5,2020,2020
798,1,3,CUSA,5,5,0,1,5,16,17,2,3,10,56,0,8,Kasper Christensen,17,Florida International,3,1,5,2018,2018
799,12,0,Southern,6,7,4,9,3,15,24,0,0,41,116,2,6,Can Civi,17,Davidson,3,17,8,2009,2007
800,4,0,Southland,4,6,3,4,3,13,17,2,4,24,66,2,7,Chase Cobb,17,Abilene Christian,3,7,6,2019,2018
801,2,1,Big South,2,7,6,9,1,1,10,2,2,4,28,3,1,Matt Day,17,North Carolina-Asheville,0,3,5,2007,2007
802,2,1,SWAC,16,8,8,26,0,6,32,1,2,22,114,10,14,Kenny Demouchet,17,Jackson State,4,10,26,2013,2013
803,1,0,Big Sky,4,7,7,11,0,0,11,3,6,17,44,5,7,Travis Derochowski,17,Montana State,0,1,9,2007,2007
804,1,2,SWAC,8,5,5,10,0,0,10,7,11,21,68,6,7,Michael Dobbins,17,Texas Southern,2,5,14,2019,2019
805,6,0,Ivy,5,5,2,2,3,16,18,4,6,23,81,3,5,A.J. Edwards,17,Yale,1,4,8,2016,2014
806,4,0,Sun Belt,3,4,1,4,3,5,9,6,10,32,67,1,11,Devin Epps,17,South Alabama,3,6,4,2018,2015
807,1,0,MVC,5,6,1,3,5,15,18,0,0,24,45,1,3,Ross Ferrarini,17,Creighton,2,3,6,2012,2011
808,2,1,WAC,10,5,4,20,1,4,24,6,14,20,78,4,13,Kevin Fleming,17,San Jose State,2,7,14,2008,2008
809,6,1,Total,11,3,0,6,3,11,17,8,8,29,103,0,9,Philip Flory,17,Total,0,6,11,2019,2018
810,2,2,CAA,13,8,8,19,0,0,19,1,7,20,107,8,14,Sajon Ford,17,Northeastern,6,9,21,2017,2016
811,4,0,AEC,2,7,6,11,1,7,18,2,4,29,44,3,7,Nick Fruscio,17,Albany (NY),1,3,5,2020,2017
812,3,0,Big East,3,6,1,4,5,12,16,0,0,24,35,1,1,Tim Frye,17,Pittsburgh,1,6,4,2010,2008
813,1,1,Ivy,3,7,7,8,0,1,9,3,4,9,28,1,4,Noah Gear,17,Cornell,0,1,4,2020,2020
814,5,1,Big West,6,5,3,3,2,10,13,5,9,13,89,3,8,Roberto Gittens,17,UC-Santa Barbara,0,1,9,2020,2020
815,1,0,Big Sky,1,5,5,10,0,0,10,7,11,7,38,2,4,Brandon Glanz,17,Idaho State,0,2,3,2012,2012
816,2,0,AEC,6,5,3,11,2,5,16,5,7,12,54,0,4,Tre Green,17,Albany (NY),3,6,6,2015,2015
817,5,0,Total,6,5,0,0,5,15,15,2,4,30,65,0,11,Corey Haith,17,Total,4,6,6,2017,2013
818,1,1,MWC,12,5,5,12,0,0,12,7,12,16,73,7,13,Darrious Hamilton,17,Boise State,3,8,19,2013,2013
819,1,0,CAA,2,7,4,8,3,8,16,0,0,6,27,1,1,Nigel Haughton,17,Towson,1,1,3,2020,2020
820,7,1,Big Sky,13,6,2,3,4,21,24,1,2,18,119,0,11,Zach Hobbs,17,Montana State,4,9,13,2020,2020
821,7,0,Big Ten,10,5,2,4,3,15,19,4,7,14,97,1,11,Steve Holdren,17,Illinois,2,2,11,2008,2008
822,0,1,Southland,2,5,1,3,4,7,10,3,4,8,21,0,0,Lionell Holmes,17,Stephen F. Austin,0,2,2,2010,2010
823,1,0,Big Sky,8,6,2,3,4,8,11,1,2,12,55,4,4,Nick Huston,17,Idaho State,1,0,12,2020,2020
824,3,4,SWAC,12,7,7,12,0,6,18,3,12,15,101,10,23,Quintarius Hutchinson,17,Total,2,12,22,2012,2011
825,1,3,Southern,13,7,7,12,0,0,12,3,10,29,115,9,42,Emeka Ikezu,17,Samford,2,9,22,2015,2014
826,9,0,Big Ten,10,6,6,12,0,2,14,5,12,20,116,2,10,Pat Ingram,17,Iowa,3,9,12,2013,2013
827,6,6,Summit,16,5,5,10,0,6,16,7,13,19,87,5,20,Josh Inkumsah,17,Purdue-Fort Wayne,4,5,21,2020,2019
828,4,1,Total,12,7,4,13,3,9,22,0,0,13,98,1,7,Mark Jackson,17,Total,3,10,13,2013,2012
829,0,0,A-Sun,7,6,6,19,0,0,19,5,7,5,42,6,4,Michael Jenkins,17,Mercer,0,2,13,2010,2010
830,1,2,MAAC,18,5,5,16,0,1,17,7,14,16,104,11,13,Ja'Kwan Jones,17,Quinnipiac,3,5,29,2017,2017
831,1,1,WAC,4,7,7,13,0,1,14,3,6,3,57,5,11,Marlon Jones,17,New Mexico State,0,4,9,2017,2017
832,0,0,Big South,7,7,4,5,3,4,9,0,0,17,48,3,6,Miles Jones,17,Radford,1,2,10,2020,2020
833,7,3,Patriot,20,6,5,13,1,6,19,4,9,26,152,8,31,Kieffer Jordan,17,Army,1,7,28,2015,2014
834,0,0,Southland,5,6,1,2,5,11,13,0,0,12,30,0,4,Derrell Joubert,17,McNeese State,1,2,5,2016,2015
835,3,0,Big West,4,7,4,6,3,7,13,0,0,11,51,3,5,Landon Kirkwood,17,Cal State Fullerton,2,2,7,2018,2018
836,4,1,CUSA,15,7,5,10,2,25,35,1,2,20,170,3,9,John Kitoko,17,Charlotte,3,7,18,2019,2019
837,6,0,CAA,3,7,4,9,3,5,14,0,4,27,68,8,3,Connor Klementowicz,17,Hofstra,1,3,11,2020,2017
838,0,0,ACC,1,5,0,0,5,18,18,2,2,19,32,0,0,Travis Light,17,Florida State,1,0,1,2020,2018
839,2,0,Big West,7,7,7,13,0,0,13,3,5,11,57,5,5,Eddie Lima,17,Cal State Fullerton,3,5,12,2008,2008
840,12,1,MAAC,7,6,4,19,2,11,30,3,5,19,168,7,12,Jeremiah Livingston,17,Saint Peter's,9,12,14,2018,2018
841,3,0,CAA,0,6,3,5,3,12,17,2,6,29,30,0,4,Samer Madarani,17,Delaware,1,3,0,2012,2009
842,3,0,A-Sun,5,7,4,6,3,11,17,0,0,33,79,2,10,Dolan Mahoney,17,Florida Gulf Coast,3,3,7,2019,2016
843,9,0,Southland,6,6,4,11,2,8,19,3,6,9,87,1,9,Timothy Maiden,17,Texas-San Antonio,3,11,7,2007,2007
844,2,0,OVC,4,5,2,9,3,9,18,4,6,18,36,0,2,Jeff Martin,17,Murray State,1,3,4,2015,2014
845,10,1,Sun Belt,6,5,1,3,4,18,21,3,5,21,134,1,17,Todd Martin,17,South Alabama,3,7,7,2011,2011
