,ast,blk,conf_abbr,drb,fg,fg2,fg2a,fg3,fg3a,fga,ft,fta,g,mp,orb,pf,player,pts,school_name,stl,tov,trb,year_max,year_min
633,3,0,SWAC,8,1,0,3,1,2,5,0,0,16,48,1,7,Ethan Blackwell,3,Texas Southern,2,6,9,2013,2013
634,0,0,MAC,1,1,1,2,0,0,2,1,2,5,11,0,2,Jamon Blvens,3,Buffalo,0,0,1,2020,2020
635,0,1,Pac-10,3,1,0,1,1,2,3,0,0,3,7,1,3,Fabian Boeke,3,Washington State,0,0,4,2009,2009
636,1,0,CUSA,3,1,0,3,1,3,6,0,0,11,21,1,3,P.J. Bolte,3,Rice,3,0,4,2009,2009
637,0,0,Southland,0,1,0,0,1,1,1,0,0,13,18,0,2,Patrick Bossetta,3,Southeastern Louisiana,0,1,0,2019,2019
638,2,0,AAC,1,1,0,0,1,5,5,0,0,7,14,0,0,Drew Bost,3,East Carolina,0,0,1,2016,2016
639,0,0,A-10,1,1,0,0,1,1,1,0,0,3,2,0,0,Lamar Bradbury,3,Charlotte,0,0,1,2013,2012
640,1,0,Ivy,2,0,0,1,0,1,2,3,4,6,16,0,1,Garrett Brown,3,Dartmouth,0,2,2,2010,2010
641,0,0,Big Sky,2,1,0,0,1,2,2,0,0,4,19,0,4,Jordan Brown,3,Weber State,0,0,2,2015,2015
642,3,0,MEAC,1,1,1,4,0,3,7,1,2,9,31,0,3,Rakeen Brown,3,Delaware State,1,5,1,2014,2014
643,0,0,SEC,0,1,0,1,1,5,6,0,0,14,18,0,2,Ryan Brown,3,Mississippi,2,1,0,2009,2008
644,1,0,AAC,0,1,0,0,1,1,1,0,0,3,3,0,0,Jake Brudish,3,Southern Methodist,0,0,0,2016,2016
645,0,1,Ivy,9,1,1,4,0,0,4,1,2,13,42,3,4,Braxston Bunce,3,Cornell,0,3,12,2015,2014
646,0,0,CUSA,0,1,0,2,1,3,5,0,1,7,15,2,1,Joey Burbach,3,Rice,1,0,2,2015,2014
647,0,1,Horizon,0,1,0,2,1,1,3,0,0,8,10,0,0,Sam Burkart,3,Milwaukee,0,0,0,2018,2017
648,2,0,AAC,2,1,0,1,1,4,5,0,0,15,25,1,2,Brycen Bush,3,Wichita State,0,4,3,2020,2018
649,3,0,MEAC,7,1,1,5,0,5,10,1,4,28,71,6,3,Jordan Bushrod,3,Delaware State,0,3,13,2020,2017
650,0,0,AAC,2,1,1,4,0,1,5,1,2,7,13,1,0,Tate Busse,3,Wichita State,0,3,3,2020,2020
651,0,0,Big Ten,0,1,0,0,1,1,1,0,0,5,5,0,1,Cooper Bybee,3,Indiana,0,0,0,2020,2020
652,0,0,Ivy,0,1,0,1,1,2,3,0,0,6,9,0,2,Keelan Cairns,3,Pennsylvania,0,0,0,2012,2012
653,0,0,CAA,1,1,1,1,0,0,1,1,1,3,3,1,0,Stuart Cameron,3,Drexel,0,0,2,2009,2008
654,0,0,Big East,0,1,0,0,1,1,1,0,0,3,3,0,0,Brendan Carney,3,Marquette,0,0,0,2020,2020
655,0,0,Big West,1,1,0,0,1,1,1,0,0,1,6,1,0,Cameron Carter,3,Cal State Fullerton,0,0,2,2020,2020
656,1,0,Pac-10,1,1,0,4,1,1,5,0,0,3,12,0,0,Antonio Chavers,3,Washington State,0,0,1,2007,2007
657,1,0,AEC,0,1,0,1,1,7,8,0,0,12,32,1,1,Joe Cheslock,3,New Hampshire,1,0,1,2008,2007
658,3,1,CAA,4,1,1,3,0,3,6,1,1,14,17,1,3,Ronald Colbert,3,Drexel,0,4,5,2011,2010
659,0,0,SEC,3,1,1,3,0,3,6,1,2,15,21,1,2,Elliott Cole,3,Vanderbilt,1,2,4,2009,2008
660,0,0,Big South,2,1,0,1,1,7,8,0,0,5,20,0,0,Jarryd Coleman,3,Charleston Southern,2,1,2,2015,2015
661,0,0,SWAC,3,1,0,0,1,1,1,0,0,1,3,0,1,Devin Colman,3,Alabama A&M,0,1,3,2012,2012
662,0,0,Big Ten,0,1,1,1,0,2,3,1,2,6,6,0,0,Hunt Conroy,3,Minnesota,0,0,0,2020,2018
663,4,0,MWC,2,1,1,1,0,5,6,1,2,9,19,0,0,Patrick Conroy,3,Nevada,0,2,2,2015,2014
664,3,0,CUSA,2,1,0,0,1,2,2,0,0,7,19,0,0,Tyler Coons,3,Central Florida,1,2,2,2013,2013
665,0,0,A-10,0,1,1,2,0,0,2,1,2,6,4,0,0,O'Neil Cooper,3,Xavier,2,1,0,2012,2012
666,1,1,Southland,9,1,1,3,0,0,3,1,1,14,37,2,7,Patrick Costello,3,Stephen F. Austin,2,7,11,2014,2014
667,2,1,Southern,5,1,0,3,1,7,10,0,1,16,54,0,9,Drew Cottrell,3,Wofford,1,4,5,2020,2019
668,0,0,A-10,2,1,0,2,1,1,3,0,0,3,4,0,1,Brandon Courtney,3,Saint Louis,1,1,2,2020,2019
669,1,0,Big West,2,1,0,1,1,2,3,0,0,4,10,0,0,Jaylen Cross,3,UC-Riverside,0,1,2,2020,2020
670,0,0,Big South,1,0,0,2,0,1,3,3,5,7,13,0,0,Josh Crumpler,3,Campbell,0,0,1,2017,2016
671,1,0,CAA,1,1,0,1,1,7,8,0,0,10,25,1,0,Vito Cubrilo,3,Northeastern,0,0,2,2020,2020
672,4,0,Big Sky,1,1,1,2,0,2,4,1,2,8,33,0,6,David Cummard,3,Northern Arizona,1,3,1,2020,2020
673,0,0,Sun Belt,1,0,0,2,0,4,6,3,7,12,17,1,3,Terrell Curtis II,3,Little Rock,1,1,2,2020,2019
674,2,0,AEC,1,0,0,0,0,0,0,3,4,4,8,0,0,Patrick Dame,3,Stony Brook,0,1,1,2010,2010
675,0,0,SEC,3,1,1,2,0,0,2,1,2,10,13,2,0,Rick Daniels-Mulholland,3,Tennessee,0,0,5,2008,2007
676,0,0,AEC,1,1,0,0,1,2,2,0,0,7,16,0,1,Troy Davine,3,Vermont,0,2,1,2013,2013
677,4,0,Big Sky,6,1,0,2,1,7,9,0,1,14,48,0,3,Blake Davis,3,Weber State,1,1,6,2011,2011
678,0,0,MAAC,1,1,0,0,1,5,5,0,0,8,15,0,7,Nathan Davis,3,Quinnipiac,1,1,1,2020,2020
679,1,0,Big South,2,1,0,0,1,3,3,0,0,5,10,0,1,Zack Davis,3,North Carolina-Asheville,0,1,2,2013,2013
680,1,0,MEAC,0,1,0,1,1,4,5,0,0,8,28,0,4,Savion Dawkins,3,South Carolina State,2,2,0,2019,2019
681,1,0,A-Sun,7,0,0,2,0,0,2,3,6,14,28,2,4,Tytist Dean,3,Liberty,2,3,9,2020,2020
682,1,0,MAC,7,1,1,6,0,2,8,1,3,8,25,1,0,Jay DeHaan,3,Northern Illinois,0,1,8,2016,2016
683,2,0,Big East,1,1,0,0,1,1,1,0,0,6,8,0,0,Tommy Dempsey,3,Providence,0,1,1,2020,2020
684,0,1,MAAC,1,1,0,0,1,4,4,0,0,6,19,0,2,Simeon Dennis,3,Saint Peter's,1,1,1,2015,2015
685,0,0,MAAC,0,1,0,2,1,2,4,0,0,11,12,0,1,Ben Diamond,3,Siena,0,3,0,2020,2018
686,0,1,ACC,5,1,0,1,1,7,8,0,0,6,25,1,0,David Didenko,3,Georgia Tech,1,1,6,2020,2020
687,0,0,MAAC,0,1,0,0,1,1,1,0,0,2,3,1,0,Mick Doemel,3,Siena,0,1,1,2007,2007
688,5,0,AEC,10,1,1,4,0,3,7,1,2,8,33,2,4,Mitch Doherty,3,Albany (NY),1,5,12,2020,2020
689,2,0,Pac-12,3,1,0,2,1,2,4,0,0,4,6,0,1,Jakub Dombek,3,Colorado,1,0,3,2020,2020
690,1,0,WAC,1,1,0,1,1,2,3,0,0,8,14,0,0,Jalen Dominguez,3,New Mexico State,2,0,1,2008,2008
691,0,0,MAAC,0,1,0,0,1,1,1,0,0,6,11,0,2,George Don,3,Iona,1,0,0,2008,2007
692,1,0,MEAC,0,1,1,2,0,0,2,1,2,3,6,1,2,Dalen Dotson,3,North Carolina A&T,1,4,1,2018,2018
693,0,0,Horizon,0,1,0,0,1,1,1,0,1,2,4,0,0,Liam Doup,3,Cleveland State,0,0,0,2020,2020
694,0,0,Big East,4,1,0,4,1,1,5,0,1,17,23,1,0,Michael Dowdy,3,Seton Hall,0,0,5,2017,2016
695,0,1,Horizon,3,1,1,2,0,0,2,1,2,2,8,1,1,Kevin Draughon,3,Youngstown State,0,1,4,2008,2008
696,1,0,Big East,0,1,0,1,1,1,2,0,0,5,7,0,0,Matt Duell,3,St. John's (NY),0,0,0,2009,2008
697,0,4,MAAC,2,1,1,3,0,1,4,1,5,16,29,0,9,Kristian Duravcevic,3,Iona,2,1,2,2015,2014
698,0,0,Big West,2,1,0,2,1,2,4,0,0,4,17,1,4,Joe Eberhard,3,UC-Irvine,1,1,3,2009,2009
699,1,0,MAAC,3,1,0,0,1,5,5,0,0,10,42,4,3,Oliver Ehrnvall,3,Manhattan,0,2,7,2017,2017
700,1,1,Southern,4,1,1,2,0,4,6,1,4,5,26,3,4,Chuchu Enechionyia,3,Virginia Military Institute,0,2,7,2017,2017
701,0,0,MWC,1,1,0,1,1,3,4,0,0,5,16,0,4,Louis Engels,3,Wyoming,0,3,1,2007,2007
702,3,0,WAC,0,0,0,1,0,3,4,3,4,10,15,0,1,Rykin Enos,3,Hawaii,1,2,0,2010,2010
703,1,0,Horizon,1,1,0,1,1,2,3,0,0,6,7,0,0,Aria Eskandari,3,Cleveland State,1,1,1,2020,2020
704,0,0,MAC,0,1,0,0,1,1,1,0,0,3,4,0,0,Joe Estrada,3,Central Michigan,0,0,0,2010,2010
705,0,1,CAA,5,1,0,5,1,1,6,0,0,21,44,3,2,Daniel Etoroma,3,North Carolina-Wilmington,0,0,8,2019,2018
706,0,0,Ivy,0,1,0,0,1,2,2,0,0,9,10,0,2,Brian Fabrizius,3,Princeton,0,0,0,2013,2012
707,0,0,Pac-10,1,1,0,1,1,4,5,0,0,8,10,0,0,Thomas Fang,3,University of California,0,3,1,2008,2007
708,0,0,A-10,1,1,0,3,1,4,7,0,2,9,12,0,0,Danny Farrell,3,St. Bonaventure,0,4,1,2014,2012
709,2,0,ACC,0,1,0,0,1,2,2,0,0,10,10,0,0,Ray Featherston,3,Syracuse,0,0,0,2019,2017
710,1,0,Summit,2,1,0,2,1,3,5,0,0,4,17,0,1,Joey Feilmeier,3,South Dakota State,1,2,2,2013,2013
711,1,0,Ivy,5,1,0,3,1,8,11,0,0,9,28,1,1,Robbie Feinberg,3,Harvard,1,1,6,2019,2016
712,1,2,MVC,4,1,1,4,0,1,5,1,2,7,31,4,7,Mason Felter,3,Wichita State,1,4,8,2010,2010
713,0,0,MAAC,0,1,0,0,1,1,1,0,0,6,6,0,0,Malik Feracho,3,Saint Peter's,1,0,0,2008,2008
714,0,0,WAC,1,1,0,3,1,5,8,0,0,10,20,0,3,Cache Fields,3,Utah Valley,0,0,1,2019,2019
715,0,0,Pac-12,1,1,1,3,0,1,4,1,2,10,17,0,1,Rob Filley,3,University of California,1,2,1,2012,2012
716,0,0,MAC,0,1,0,0,1,3,3,0,0,6,5,0,0,Jake Fischer,3,Akron,0,1,0,2019,2019
717,0,0,Southern,3,0,0,2,0,0,2,3,4,3,8,1,2,Tom Fitzpatrick,3,Citadel,0,0,4,2010,2010
718,0,1,SEC,7,1,1,3,0,0,3,1,4,28,40,1,3,EJ Floreal,3,Kentucky,2,5,8,2016,2014
719,0,0,CUSA,0,1,0,0,1,3,3,0,0,4,9,0,0,Tyler Flores,3,Texas-San Antonio,0,0,0,2015,2015
720,2,0,Pac-12,1,1,1,2,0,1,3,1,2,26,27,1,3,Grant Fogerty,3,Arizona State,1,0,2,2020,2017
721,0,0,CAA,1,1,0,0,1,1,1,0,0,5,8,1,3,Elgin Ford Jr.,3,Drexel,0,0,2,2017,2017
722,0,0,SEC,0,1,0,0,1,1,1,0,0,9,13,0,0,Brooks Ford,3,Missouri,0,1,0,2020,2019
723,2,0,A-Sun,0,1,1,2,0,1,3,1,2,6,25,1,3,Jeremy Ford,3,South Carolina Upstate,2,1,1,2013,2013
724,0,0,SEC,0,1,0,0,1,1,1,0,0,4,9,0,0,Landon Fuller,3,Alabama,0,0,0,2018,2017
725,5,0,Sun Belt,0,1,1,1,0,1,2,1,2,12,44,0,4,Mike Gabbard,3,Western Kentucky,3,3,0,2011,2011
726,0,0,Big East,1,1,0,0,1,2,2,0,0,6,8,1,0,Martin Gagne,3,Connecticut,0,1,2,2007,2007
727,0,0,Big Sky,0,1,0,1,1,2,3,0,0,7,11,0,1,Nate Galgalo,3,Eastern Washington,0,0,0,2015,2014
728,0,0,Big Ten,2,1,1,4,0,1,5,1,4,13,26,4,1,Steven Gambles,3,Indiana,0,2,6,2010,2009
729,0,1,Sun Belt,0,1,1,3,0,0,3,1,2,7,28,2,3,Zeke Garrison,3,New Orleans,0,1,2,2008,2008
730,0,0,Big West,3,1,0,1,1,1,2,0,0,6,9,0,1,Mike Gee ,3,Cal State Fullerton,0,0,3,2013,2013
731,0,0,ACC,2,1,0,0,1,1,1,0,0,4,9,0,2,Aser Ghebremichael,3,Boston College,0,0,2,2017,2016
732,1,1,MVC,8,1,1,3,0,3,6,1,2,10,25,2,1,Connor Gholson,3,Drake,0,2,10,2020,2018
733,1,0,MEAC,0,1,0,1,1,3,4,0,0,5,13,0,2,Jeremiah Gilyard,3,Bethune-Cookman,1,0,0,2019,2019
734,0,0,Sun Belt,0,1,0,0,1,2,2,0,0,3,11,1,0,Colten Gober,3,Texas-Arlington,0,1,1,2015,2015
735,0,0,Southland,1,1,0,0,1,2,2,0,0,1,4,0,0,Andre Gonzague,3,New Orleans,0,0,1,2014,2014
736,0,0,Big East,6,1,0,0,1,3,3,0,0,22,29,1,5,Denny Grace,3,Villanova,0,3,7,2018,2017
737,0,1,Big West,3,1,0,3,1,6,9,0,0,4,27,1,2,Frank Granados,3,Cal State Fullerton,1,0,4,2010,2010
738,1,0,A-10,3,1,0,0,1,2,2,0,0,8,14,0,0,Jack Granger,3,George Washington,0,0,3,2018,2018
739,0,0,A-Sun,1,1,1,3,0,0,3,1,2,3,4,0,1,Arthur Gray,3,Kennesaw State,0,1,1,2018,2018
740,0,0,A-10,4,1,1,6,0,0,6,1,2,8,18,1,0,Matt Grayhack,3,Fordham,0,0,5,2011,2011
741,2,0,NEC,2,1,0,2,1,4,6,0,0,16,32,2,0,Aric Gresko,3,Saint Francis (PA),1,3,4,2015,2013
742,0,0,MVC,0,1,0,0,1,7,7,0,0,7,13,0,2,Tyler Griffin,3,Northern Iowa,0,0,0,2007,2007
743,0,0,A-10,2,0,0,3,0,0,3,3,6,5,17,3,4,Ndene Gueye,3,St. Bonaventure,2,2,5,2018,2018
744,0,0,Big West,0,1,0,1,1,1,2,0,0,4,11,1,2,Jack Hackman,3,Hawaii,0,1,1,2014,2014
745,0,0,CUSA,1,1,0,0,1,2,2,0,0,6,15,0,3,Brady Hadden,3,Tulane,0,1,1,2011,2011
746,2,0,Big South,1,1,1,3,0,2,5,1,3,15,21,0,2,Adam Hall,3,High Point,3,0,1,2011,2010
747,2,0,A-Sun,1,1,0,0,1,4,4,0,1,9,46,0,2,Micalvin Hammonds,3,Mercer,2,0,1,2007,2007
748,0,0,MAAC,1,1,0,0,1,2,2,0,0,6,11,0,0,John Hans,3,Iona,0,0,1,2008,2008
749,5,1,Southland,3,1,0,3,1,3,6,0,2,13,35,1,4,David Hanson,3,Abilene Christian,1,2,4,2015,2015
750,1,1,Ivy,1,1,0,2,1,1,3,0,0,6,19,1,1,Holt Harmon,3,Cornell,1,1,2,2013,2013
751,4,0,Big 12,3,1,0,3,1,3,6,0,0,19,36,2,0,Daniel Harper,3,Oklahoma,3,2,5,2017,2014
752,0,0,Southern,1,1,0,4,1,4,8,0,0,4,26,0,1,Bryan Harris,3,Wofford,1,1,1,2013,2013
753,3,0,Total,3,1,1,4,0,9,13,1,3,20,25,3,0,Nolan Hart,3,Syracuse,1,6,6,2014,2011
754,0,0,CUSA,1,1,0,2,1,1,3,0,2,4,7,1,1,James Harvey,3,Memphis,0,0,2,2010,2010
755,0,0,Summit,0,1,0,1,1,4,5,0,2,6,8,0,2,Matt Havey,3,Purdue-Fort Wayne,0,0,0,2020,2020
756,1,0,Pac-12,3,1,1,4,0,3,7,1,2,9,23,0,3,Keaton Hayenga,3,Washington State,1,1,3,2013,2013
757,1,0,Southland,4,1,0,0,1,4,4,0,0,9,15,1,1,Daniel Hazlewood,3,Northwestern State,0,1,5,2016,2016
758,1,0,SWAC,2,1,1,2,0,1,3,1,2,4,23,0,2,Jay Head,3,Grambling,1,1,2,2020,2020
759,1,0,CAA,2,1,0,3,1,1,4,0,0,5,13,0,2,Brian Henderson,3,George Mason,0,1,2,2009,2009
760,0,0,SEC,0,1,0,3,1,1,4,0,0,5,10,1,2,Charlie Henderson,3,Arkansas,0,0,1,2013,2013
761,0,0,Big West,1,0,0,5,0,1,6,3,4,9,23,2,2,Aaron Henson,3,Cal State Northridge,0,0,3,2011,2010
762,0,0,CUSA,3,1,0,2,1,4,6,0,2,11,17,0,3,Shane Hierman,3,Tulsa,0,1,3,2009,2009
763,0,0,CUSA,0,0,0,0,0,0,0,3,4,1,10,0,0,Deshaun Highler,3,Texas-El Paso,0,1,0,2018,2018
764,0,0,MAC,2,1,1,2,0,2,4,1,2,8,18,1,0,Ricardo Hill,3,Akron,2,0,3,2015,2015
765,0,0,MEAC,3,1,1,4,0,0,4,1,2,11,15,4,5,Antwyne Hines,3,Hampton,1,1,7,2010,2008
766,2,0,Big East,1,0,0,1,0,3,4,3,4,11,22,0,1,Ra'Mond Hines,3,Georgetown,1,1,1,2018,2017
767,0,0,Sun Belt,3,1,0,3,1,1,4,0,0,4,7,1,0,Dylan Hodson,3,Appalachian State,0,0,4,2016,2016
768,0,0,Summit,1,1,0,0,1,9,9,0,0,6,17,0,1,Caden Hoffman,3,South Dakota,1,1,1,2020,2020
769,2,0,Southland,0,1,0,2,1,6,8,0,0,12,28,0,3,Bobby Holland,3,McNeese State,1,1,0,2009,2009
770,0,0,ACC,1,1,0,1,1,1,2,0,0,4,4,0,0,Sam Holtze,3,Boston College,0,1,1,2020,2020
771,0,0,Big Sky,0,1,0,0,1,4,4,0,0,3,6,0,2,Jaran Hoover,3,Northern Arizona,0,0,0,2015,2015
772,1,0,CUSA,2,1,0,0,1,2,2,0,0,16,26,2,1,Bobby Horodyski,3,Central Florida,0,3,4,2013,2012
773,0,0,Sun Belt,2,1,1,3,0,0,3,1,2,5,15,0,0,Kenny Howard,3,Denver,0,0,2,2007,2007
774,3,0,NEC,1,1,0,1,1,1,2,0,0,25,75,2,7,Maalik Howard,3,Mount St. Mary's,1,2,3,2015,2014
775,4,0,CUSA,3,1,1,10,0,2,12,1,2,29,41,0,1,Barrett Hunter,3,Tulsa,2,4,3,2014,2010
776,2,0,OVC,6,1,1,5,0,0,5,1,2,9,27,2,1,Jacob Hyde,3,Jacksonville State,3,1,8,2019,2019
777,1,0,CAA,2,1,0,1,1,1,2,0,0,2,10,0,2,Etoile Imama,3,Old Dominion,0,0,2,2008,2008
778,0,0,WCC,0,1,0,0,1,1,1,0,0,6,9,0,1,David Irby,3,San Francisco,0,0,0,2015,2014
779,0,0,MEAC,1,1,1,3,0,1,4,1,2,10,15,1,1,Greg Jackson,3,Delaware State,1,3,2,2009,2008
780,2,1,Ivy,1,1,1,2,0,0,2,1,5,8,16,4,1,Mark Jackson,3,Pennsylvania,0,4,5,2020,2019
781,0,1,WAC,1,0,0,2,0,1,3,3,6,9,14,0,0,Marquez Jackson,3,Hawaii,0,3,1,2007,2007
782,8,0,MAAC,3,1,0,7,1,5,12,0,2,26,55,1,3,Victor Jackson,3,Manhattan,1,2,4,2010,2007
783,0,0,MAC,2,1,1,2,0,1,3,1,2,4,7,0,0,Chad James,3,Miami (OH),1,0,2,2007,2007
784,0,3,Horizon,2,1,1,5,0,4,9,1,2,3,25,2,1,Naradain James,3,Illinois-Chicago,1,1,4,2018,2018
785,1,0,Patriot,7,1,1,2,0,1,3,1,4,17,22,0,4,Chris Jayne,3,Holy Cross,1,2,7,2015,2013
786,2,0,SEC,1,1,0,0,1,8,8,0,0,7,21,1,0,Hunter Jeffery,3,Alabama,0,0,2,2011,2011
787,1,0,Southern,1,1,1,2,0,1,3,1,2,3,4,1,1,Dexter Jenkins,3,Western Carolina,0,1,2,2015,2015
788,0,0,Total,6,1,0,4,1,6,10,0,0,11,22,0,0,Jimmy Jent,3,Total,0,1,6,2017,2016
789,1,0,MWC,2,1,0,1,1,2,3,0,0,9,19,2,1,Alek Johnson,3,Utah State,0,2,4,2019,2019
790,0,1,SEC,1,1,0,0,1,3,3,0,0,11,9,0,1,Britton Johnson,3,Alabama,0,0,1,2020,2019
791,1,0,Big West,3,1,1,2,0,0,2,1,2,12,54,0,4,Justin Johnson,3,UC-Irvine,1,7,3,2008,2007
792,0,0,MEAC,0,1,0,1,1,1,2,0,0,2,1,0,1,Malik Johnson,3,Norfolk State,0,1,0,2011,2011
793,0,1,Pac-12,0,1,0,1,1,1,2,0,0,11,18,0,0,Kory Jones,3,Arizona,0,1,0,2020,2017
794,1,0,A-10,0,1,1,2,0,2,4,1,4,11,15,0,2,Mike Jones,3,Saint Louis,0,0,0,2008,2007
795,0,0,Big West,0,1,1,1,0,0,1,1,1,1,0,0,0,Sammy Jones,3,Cal State Fullerton,0,0,0,2019,2019
796,3,0,Horizon,0,1,0,2,1,3,5,0,0,7,50,0,6,Jacob Joubert,3,Detroit Mercy,1,3,0,2018,2018
797,0,0,MWC,0,1,0,0,1,1,1,0,0,3,4,0,1,Connor Joy,3,New Mexico,0,2,0,2016,2016
798,0,0,AEC,0,1,1,3,0,0,3,1,4,4,8,1,2,Lenny Kadisha,3,Stony Brook,1,1,1,2020,2020
799,3,0,MAAC,1,0,0,0,0,1,1,3,8,13,33,0,1,Joe Keegan,3,Marist,1,3,1,2008,2007
800,0,0,Big West,2,1,0,1,1,7,8,0,0,9,33,0,6,Ben Kelly,3,Cal Poly,0,3,2,2011,2011
801,0,2,A-10,1,1,1,2,0,1,3,1,4,19,29,3,3,Colin Kelly,3,Saint Joseph's,0,2,4,2014,2012
802,1,1,WAC,2,1,0,3,1,11,14,0,0,8,34,0,4,Taylor Kelly,3,Fresno State,0,1,2,2010,2010
803,0,0,Patriot,2,1,0,0,1,1,1,0,0,21,25,2,5,Patrick Kerrigan,3,Holy Cross,0,1,4,2015,2012
804,2,0,OVC,1,0,0,6,0,3,9,3,4,4,23,0,3,Blake Kirby,3,Tennessee State,1,3,1,2011,2011
805,0,0,MAAC,3,1,1,3,0,1,4,1,1,9,19,2,4,Luuk Kortekaas,3,Niagara,0,0,5,2011,2011
806,0,0,Summit,0,1,1,3,0,0,3,1,2,4,5,0,0,Matt Kourouma,3,North Dakota State,0,0,0,2015,2015
807,0,0,MAC,1,1,0,0,1,7,7,0,0,6,8,0,1,Adam Kozinski,3,Central Michigan,0,0,1,2018,2018
808,1,0,A-10,5,1,0,0,1,1,1,0,0,7,9,0,1,Chris Kuhar,3,La Salle,0,3,5,2018,2018
809,0,0,Big West,1,1,1,9,0,0,9,1,2,7,14,3,3,Everson Lacerda,3,Pacific,1,1,4,2010,2010
810,4,2,CAA,7,0,0,4,0,0,4,3,4,5,50,0,7,Lewis Lampley,3,James Madison,1,7,7,2007,2007
811,0,0,SEC,1,1,0,1,1,3,4,0,0,13,17,1,1,Tod Lanter,3,Kentucky,0,2,2,2015,2013
812,4,0,WAC,0,1,1,6,0,4,10,1,2,20,34,1,3,Nate Larsen,3,Boise State,0,5,1,2010,2008
813,2,0,MWC,1,1,0,3,1,1,4,0,0,2,7,1,0,Efrem Lawrence,3,Nevada-Las Vegas,0,1,2,2007,2007
814,0,0,CAA,1,1,1,1,0,0,1,1,2,6,8,0,0,Vali Lazarescu,3,William & Mary,0,2,1,2008,2008
815,1,0,Big Sky,2,1,0,0,1,1,1,0,0,6,10,0,0,Austin Lee,3,Northern Arizona,0,7,2,2016,2015
816,1,0,WAC,4,1,1,2,0,0,2,1,4,9,23,1,2,Clint Lee,3,Utah State,0,1,5,2009,2009
817,0,0,SWAC,0,1,0,1,1,4,5,0,0,2,2,0,0,Thomas Lee,3,Jackson State,0,0,0,2020,2020
818,1,0,Big Ten,1,1,0,0,1,4,4,0,0,5,11,1,1,Matt Lehmann,3,Ohio State,0,1,2,2018,2018
819,0,0,ACC,0,1,0,0,1,3,3,0,0,17,18,0,0,Mike Lepore,3,Wake Forest,0,2,0,2009,2007
820,2,3,SWAC,6,1,0,5,1,2,7,0,0,15,47,4,6,Kendall Lewis,3,Prairie View,0,5,10,2011,2011
821,1,0,Patriot,4,0,0,4,0,0,4,3,4,14,27,2,2,Jacob Liebert,3,Navy,0,1,6,2012,2011
822,1,0,Ivy,1,1,1,3,0,0,3,1,4,3,10,3,2,Eli Lininger,3,Yale,0,1,4,2016,2016
823,1,0,MVC,0,1,0,0,1,2,2,0,0,7,10,0,3,Caleb Long,3,Southern Illinois,0,2,0,2010,2010
824,0,0,Big East,0,1,1,3,0,0,3,1,2,8,16,4,0,Michael Mache,3,Marquette,0,0,4,2016,2015
825,0,0,Patriot,1,1,0,0,1,5,5,0,0,11,22,0,2,Braiten Madrigal,3,Boston University,1,0,1,2015,2014
826,2,0,MAAC,2,0,0,0,0,0,0,3,4,9,23,0,3,Dave Magarity,3,Marist,1,0,2,2007,2007
827,2,0,A-Sun,2,1,0,2,1,4,6,0,0,10,21,0,0,Will Mantlo,3,Lipscomb,0,1,2,2008,2007
828,2,0,Sun Belt,0,1,0,0,1,8,8,0,0,9,24,0,1,Mckade Marquis,3,Texas-Arlington,0,1,0,2020,2020
829,0,0,WCC,0,1,1,1,0,3,4,1,2,6,7,1,1,Alex Martin,3,Gonzaga,0,0,1,2019,2018
830,0,0,Ivy,4,1,1,2,0,0,2,1,2,5,17,0,1,Hugh Martin,3,Harvard,0,2,4,2009,2009
831,1,0,MAAC,1,1,0,0,1,1,1,0,0,4,8,0,1,Jesse Martin,3,Marist,0,1,1,2013,2012
832,1,0,A-Sun,0,1,0,0,1,3,3,0,0,2,5,0,2,Jordan Martin,3,Jacksonville,1,0,0,2017,2017
833,0,1,Big East,3,1,1,2,0,2,4,1,2,9,19,0,4,George Maslennikov,3,DePaul,1,2,3,2019,2019
834,0,0,Big West,0,0,0,1,0,0,1,3,6,8,9,0,1,Darryl Matthews,3,Hawaii,1,0,0,2017,2017
835,0,0,MEAC,1,1,0,4,1,4,8,0,0,7,25,0,2,Justin May,3,Delaware State,0,2,1,2011,2011
836,8,0,Big Sky,5,1,1,2,0,3,5,1,2,6,73,0,10,Scooter Maye,3,Idaho State,5,4,5,2008,2008
837,1,1,NEC,2,1,0,3,1,4,7,0,0,10,31,1,5,Blake McBride,3,Bryant,0,0,3,2015,2015
838,0,1,SEC,1,1,0,3,1,4,7,0,0,9,15,2,0,John McBride,3,Mississippi,0,1,3,2020,2020
839,2,0,Southern,2,1,0,1,1,1,2,0,0,8,11,0,1,Malik McCrimmon,3,Western Carolina,0,1,2,2020,2020
840,0,0,MWC,0,1,1,1,0,1,2,1,1,5,15,0,1,Darryl McDowell-White,3,Fresno State,0,0,0,2017,2017
841,0,0,Patriot,1,1,0,0,1,1,1,0,0,2,2,0,0,Tyler McFarland,3,American,0,0,1,2018,2018
842,1,0,MWC,3,1,0,0,1,6,6,0,1,11,35,1,2,Joshua McGinley,3,Colorado State,0,0,4,2008,2008
843,2,0,A-Sun,1,1,0,0,1,3,3,0,0,2,21,0,1,Luke McKay,3,Liberty,1,1,1,2020,2020
844,0,0,CAA,0,1,0,2,1,6,8,0,0,18,17,2,5,Brendan McNulty,3,Delaware,2,2,2,2013,2010
